title,label,label_score
5 fakta menarik gunung luhur ditempuh 3 jam jakarta mudah dijangkau,clickbait,1
tilang elektronik berlaku jalan tol oktober 2019,non-clickbait,0
menantu keluarga kaya momo geisha sang mertua foto fotonya,clickbait,1
postingan istri menpora medsos sang suami ditetapkan tersangka,clickbait,1
raffi ahmad terima merry bu dendy  mantan asisten pengakuan sumpah allah ,clickbait,1
kesaksian petugas bpdb bertemu beruang buas jalankan tugas padamkan kebakaran hutan,clickbait,1
jadwal acara tv kamis 19 september 2019 the voice indonesia gtv rosi kompas tv,non-clickbait,0
liburan malaysia  itinerary kuala lumpur 3 2 malam panduan,clickbait,1
7 fakta turbulensi jarang penumpang pesawat,clickbait,1
8 rahasia penerbangan pilot penumpang,clickbait,1
tersangka kpk imam nahrawi otomatis mundur jabatan menpora ,clickbait,1
ramalan cinta zodiak kamis 19 september 2019 virgo ragu maaf pasangan ,clickbait,1
bukti bola mati sosok mematikan juventus liga champions,clickbait,1
gaya gitaris fingerstyle alip ba ta pukau musisi tersohor addie ms bertemu,clickbait,1
hotman paris skak mat bebby fey sebar chat mesum youtuber bahas bahaya miliar ,clickbait,1
ramalan zodiak kamis 19 september 2019 aquarius penuh kreativitas taurus ragu,clickbait,1
rekomendasi 6 bubur ayam malang cocok menu sarapan,clickbait,1
10 wisata jogja jawa tengah panorama bak negeri awan,clickbait,1
link live streaming babak 16 china open 2019 tommy sugiarto vs kento momota pembuka laga,non-clickbait,0
suami tersangka tampilan sang istri perhatian gaya modis obib istri imam nahrawi,clickbait,1
5 fakta kpk tetapkan menpora imam nahrawi tersangka suap dana hibah,clickbait,1
divonis 3 pedangdut xena xenita digerebek berduaan suami,clickbait,1
ramalan zodiak cinta kamis 19 september 2019 sagitarius habiskan waktu pasangan,clickbait,1
namanya calon wali kota manado enda ungu jadikan pasha panutan ngobrol politik,clickbait,1
ramalan zodiak kamis 19 september 2019 scorpio jaga kondisi kesehatan tubuh,clickbait,1
kronologi duel pelajar smp korban meninggal dunia pipi dipukul,clickbait,1
10 wisata negeri awan cocok dikunjungi liburan pekan,clickbait,1
ekspresi neymar mbappe psg tekuk real madrid 3 0 liga champions,clickbait,1
presenter aktor produser pebisnis profesi disukai daniel mananta ,clickbait,1
franda sebulan absen main instagram foto vechia postingan samuel zylgwyn obati rindu fans,clickbait,1
joaquin phoenix robert de niro bicara lokasi syuting joker,clickbait,1
sehun exo nyusup grup chat fans promosikan album chen bagikan foto foto kocak,clickbait,1
flower crew kalahkan vagabond drama dibicarakan,clickbait,1
dandanan seulgi red velvet event gucci dibilang kampungan,clickbait,1
korea drama awards 2019 sky castle best drama daftar lengkap pemenangnya,clickbait,1
angkat tema kawal wajah dpr program acara hotroom metro tv tuai pujian,clickbait,1
cerita lucu jin bts sengaja papasan suga bersepeda kantor,clickbait,1
kocak mahasiwa goyang merasukimu hadapan rektor wisuda,clickbait,1
polisi tetapkan tersangka grup whatsapp stm hasil rekayasa,non-clickbait,0
 mantan delon thamrin pesan suami tajir jill gladys,clickbait,1
be melodramatic tamat raih rating 1 persen netizen kompak pujian selangit,clickbait,1
yasonna undur jokowi tjahjo kumolo plt menkumham,non-clickbait,0
 adik verrell bramasta sengaja bocorkan febby rastanty liburan keluarga sukses cinlok ,clickbait,1
upacara kesaktian pancasila bupati madiun hapus stigma kota pki,non-clickbait,0
exo brutal panggung ramai ramai robek baju suho,clickbait,1
saking bagusnya sm tenyata pilih lirik buatan chen lagu flower tolak lirikus top,clickbait,1
mendunia bts model global brand fashion ternama,clickbait,1
ussy sulistiawaty difoto cowok reaksi posesif andhika pratama curi perhatian,clickbait,1
shafa harris bastian kedapatan ribut kolom komentar gara gara sepele,clickbait,1
ketahuan bawa bedak desta senyum malu alasan hilangkan muka berminyak,clickbait,1
krisdayanti umbar cincin thanos mewah pelantikan dpr suami curhat bisnis gulung tikar ,clickbait,1
akting dikritik shin kyung bangga bintangi rookie historian goo hae ryung,clickbait,1
garuda indonesia sriwijaya air mesra kisruh,clickbait,1
gyuri eks kara diam diam pacari brondong tajir intip foto foto kencan,clickbait,1
fairuz rafiq cerita pengalaman sewa hotel korea lee min ho menginap,clickbait,1
grup jyp boy story dikritik habis habisan numpang tampil con thailand,clickbait,1
demo mahasiswa rusuh nikita mirzani pesan bijak,clickbait,1
usia pernikahan adele simon konecki terungkap dokumen perceraian setahun,clickbait,1
billy syahputra terjebak demo ricuh diomeli gara gara abadikan momen kerusuhan,clickbait,1
melembabkan 8 kegunaan penggunaan body lotion kulit ,clickbait,1
kapolda papua rusuh wamena akibat berita hoaks medsos,non-clickbait,0
rosa meldianti ikuti ajang puteri indonesia tahun ramai dicibir,clickbait,1
bukti manipulasi voting produce 101 seret 3 agensi x1 tukar member,clickbait,1
jackson got7 buka bukaan hubungan dekatnya rm bts,clickbait,1
lee jinhyuk umumkan tanggal debut solo rilis akun media sosial resmi,clickbait,1
rujuk garuda indonesia sriwijaya air mengudara,non-clickbait,0
frederika cull puteri indonesia 2019 cinta reaksi ibunda bikin boy william ngakak,clickbait,1
pose denada tiduran meja pakai busana transparan bahan gunjingan,clickbait,1
ikuti selera generasi muda menteri pupr bangun mall kota,non-clickbait,0
kylie jenner umumkan kesehatannya membaik postingan super seksi,clickbait,1
mahasiswa bogor penuhi stasiun gelar demo dpr jakarta,non-clickbait,0
netizen superm proyek hidup mati sm entertainment amerika setuju ,clickbait,1
barbie kumalasari sindir pamer momen bareng fans acara meet and greet,clickbait,1
warganet curigai keaslian grup wa anak stm dennysiregarpenyebarhoax puncaki trending topic,clickbait,1
pajang foto mesra peluk irwansyah zaskia sungkar maaf ,clickbait,1
syahrini adik jiplak gaya nagita teman luna maya tas 12 miliar dipakai gantian ,clickbait,1
prilly latuconsina curhat ditawari magang staf tv disuruh fans lakukan,clickbait,1
marinir evakuasi ratusan mahasiswa terjebak bentrokan demo dpr,non-clickbait,0
kecantikan tzuyu twice warna rambut kejutkan fans,clickbait,1
suzy shin sung rok syuting ciuman bibir bolak vagabond,clickbait,1
beda penampilan rosa meldianti postingan vs dipotret bikin syok,clickbait,1
dilantik anggota dpr termuda hillary lasut serang rkuhp,clickbait,1
taemin baekhyun kai debut bareng junior superm tertekan senang,clickbait,1
foto ganteng zico bikin netter indonesia heboh gara gara dianggap roy kiyoshi,clickbait,1
intip keras luna maya bentuk bodi aksi gelantungan wajah merah bikin salut,clickbait,1
bareskrim polri pemda persulit terbitkan izin usaha perkebunan cegah karhutla,non-clickbait,0
jun kiss dirugikan marah meninggal class of lies fans gemas,clickbait,1
jerman baim pamer foto bareng claudia peserta the voice germany indonesia,clickbait,1
ribuan buruh ikuti jejak mahasiswa gelar demo dpr ,non-clickbait,0
selfie terungkap cinta laura miliki berwarna biru balita ,clickbait,1
viral video ambulans ditembak gas air penjelasan polri,clickbait,1
najwa shihab jago permalukan narasumber sifat asli ranjang dibocorkan suami,clickbait,1
heboh  napi madura sukses kabur penjara modal sendok makan,clickbait,1
puan maharani dilantik dpr jokowi darmin nasution penggantinya,non-clickbait,0
disney bocorkan soundtrack keren frozen 2 teaser,clickbait,1
audi marissa anthony xie belepotan darah ciuman pemotretan banjir komentar,clickbait,1
kaya raya raffi ahmad simpan gepokan uang sorotan,clickbait,1
najwa shihab tampar nyinyiran antek orde dikritik bersalah,clickbait,1
gong hyo jin pilih kang ha neul lawan main terbaik gara gara kekurangan,clickbait,1
kecantikan jang yoon bahasan lokasi the tale of nokdu kim so hyun ngaku kalah cantik,clickbait,1
walkot surabaya risma curi perhatian kenakan hanbok terima penghargaan,clickbait,1
mimpi tompi penyanyi dokter bedah ,clickbait,1
bts hiasi sampul majalah ternama amerika deretan model bikin melongo,clickbait,1
dwayne johnson isyaratkan fast and furious berseteru vin diesel,clickbait,1
jinwoon 2am respon dugaan anggota grup chat mesum jung joon young,clickbait,1
ketua dpr wanita puan maharani warganet trending topic,clickbait,1
7 idol cowok dipuji kemampuan akting bagus idolamu ,clickbait,1
dosen ipb perakit 28 molotov berencana gagalkan pelantikan dpr,clickbait,1
dipuji cantik bella hadid mendadak ganteng gara gara tampil,clickbait,1
terlupakan penampilan sederhana hilda vitria pakai sandal jepit hiburan disorot,clickbait,1
dinar candy alami kerugian terseret atta halilintar bebby fey,clickbait,1
ayu ting ting lawan song hye kyo wanita tercantik dunia setuju ,clickbait,1
disindir penyebab bebby fey sakit dinar candy lapor ,clickbait,1
lucinta luna tantangan netizen ajak abash buka baju,clickbait,1
jihyo twice terpilih member idol999 senyum kemenangan idol room curi fokus,clickbait,1
reaksi hotman paris hotman paris show ditegur kpi,clickbait,1
tae yeon girls generation isyaratkan tinggalkan sm entertainment ,clickbait,1
demonstran dpr bawa kuburan singgung kematian mahasiswa kendari,non-clickbait,0
puan maharani malam dilantik ketua dpr,non-clickbait,0
ji chang wook pose ganteng imut lokasi melting me softly fans anak,clickbait,1
marak artis dpr ruben onsu pilih menteri tenaga ketimbang anggota dewan,clickbait,1
dandanan keren jennie blackpink umbar belahan dada paris fashion week,clickbait,1
buronan anak sd polisi ciduk ratusan perusuh 30 september,clickbait,1
tanggapan ngelantur dul jaelani mulan jameela dpr,clickbait,1
stres pekerjaan habisnya  jaga tubuhmu sehat 8,clickbait,1
bella nova terseret ombak pelabuhan ratu gara gara pakai baju warna hijau ,clickbait,1
kecantikan jang yoon viral diet the tale of nokdu,clickbait,1
chelsea islan diduga pacaran rob clinton kardinal ibunda restu ,clickbait,1
irene red velvet secantik boneka event terbaru anting anting sorotan,clickbait,1
celine evangelista melahirkan semalam wajah bayi dirahasiakan,clickbait,1
justin bieber hailey baldwin perdana pamer foto pernikahan,clickbait,1
suzy pilih karakter while you were sleeping cocok dengannya,clickbait,1
dicecar halangi enji ketemu bilqis ayu ting ting diledek mabuk,clickbait,1
twice beber rahasia solid kabar kondisi mina,clickbait,1
mahasiswa pendemo jakarta nangis sesenggukan peluk polisi gara gara,clickbait,1
dituding aji mumpung barbie kumalasari ngaku viral berkat doa galih ginanjar,clickbait,1
kerusuhan wamena papua warga berhasil lolos maut pura pura mati,clickbait,1
bungkam barbie kumalasari tanggapi rumor cerai galih ginanjar,clickbait,1
rachel maryam rekan partai harapan mulan jameela dituding rebut kursi dpr,clickbait,1
janji la nyalla terpilih ketua dpd 2019 2024,clickbait,1
buru buru nikah kenal delon thamrin takut sang calon istri diambil duluan,clickbait,1
larang mahasiswanya demo rektor unimed sanksi pelanggar,non-clickbait,0
pengacara fans produce 101 cemas kebenaran sulit terungkap polisi manipulasi,clickbait,1
terima gaji dpr puluhan juta krisdayanti mulan jameela dibandingkan,clickbait,1
video bodyguard nct dorong penggemar bandara perbincangan,clickbait,1
roger danuarta kepergok cium bibir cut meyriska hidung anak ketiga ayu dewi disorot topik pagi,clickbait,1
txt umumkan tanggal comeback hiatus gara gara kesehatan,clickbait,1
gyuri eks kara bahan gosip gara gara pacari cucu konglomerat,clickbait,1
bebby fey geram sang bunda pura pura sakit ancaman,clickbait,1
demo buruh dpr diikuti puluhan ribu massa polisi siapkan 6000 personel,non-clickbait,0
rosa meldianti tampil anggun bermahkota ala puteri indonesia disindir miss halu,clickbait,1
anya geraldine pajang foto kece kibas rambut duta malas mandi,clickbait,1
dihentikan kpi hotman paris show ranking menakjubkan,clickbait,1
korban demo mahasiswa ricuh faisal amir titipkan pesan pemerintahan jokowi,clickbait,1
zico banjir sindiran blak blakan singgung skandal golden phone jung joon young lagu,clickbait,1
chen exo beberkan perasaan beralih genre retro lagu comeback solo shall we ,clickbait,1
singkat hyun suk uang yg judi ilegal,clickbait,1
dirilis dear my dear chen exo sukses puncaki chart itunes dunia,clickbait,1
boy william rayakan ulang tahun mendiang adik postingan mengharukan,clickbait,1
shireen sungkar niat unfollow instagram teuku wisnu gara gara foto endorse produk ,clickbait,1
kai pamer video seksi bikin fans histeris tagih debut solo,clickbait,1
sayembara desain kota resmi digelar anak muda jurinya,clickbait,1
infografis mengenal sejarah batik indonesia eksis kerajaan,non-clickbait,0
lebby wilayati dinilai ikutan puteri indonesia dibanding rosa meldianti setuju ,clickbait,1
anji pesan rekan artis melenggang anggota dpr,clickbait,1
tampil branded harga kaus kaki agnez mo sukses bikin syok,clickbait,1
nihil titik api status darurat pencemaran udara riau dicabut,non-clickbait,0
angela lee terjatuh kepala bocor gara gara diganggu makhluk halus ,clickbait,1
la nyalla bikin geger terpilih ketua dpd alasannya,clickbait,1
rachel vennya ikutan demo suarakan aspirasi ruu kuhp bikin ngakak,clickbait,1
reza rahadian peringati batik pakai kain tapis lampung tatapan tajam bikin meleleh,clickbait,1
garis amankan demo mahasiswa kaki polwan terjepit pagar,clickbait,1
honorer k2 nebeng demo buruh 2 oktober tuntutannya,clickbait,1
jessica iskandar rahasiakan richard kyle move on mantan suami ,clickbait,1
sehun kecewa model mv shall we chen janji,clickbait,1
intip 7 tips menjaga koper traveling perjalanan aman nyaman,clickbait,1
pengungsi gempa ambon beban pemerintah wiranto klarifikasi,clickbait,1
terima disamakan demo mahasiswa buruh aksi kaleng kaleng,clickbait,1
wajah leher belang bedak tebal lee dae hwi ab6ix bikin netizen emosi,clickbait,1
megawati terekam tolak salami surya paloh isyaratkan pecah kongsi ,clickbait,1
anies baswedan bantah kabar pencabutan kjp pelajar demo,non-clickbait,0
interaksi lee seung gi anak anak curi fokus little forest dianggap program penyembuhan,clickbait,1
cerita adrian maulana tuhan kehilangan harta benda senilai rp700 juta,clickbait,1
komentar demokrat momen salaman megawati ahy canggung,clickbait,1
puan maharani ketua dpr iwan fals bikin ngakak pesan,clickbait,1
karakter ikonik black widow,clickbait,1
andhika pratama berniat memergoki hantu rumahnya bikin sederet artis mengaku ngeri,clickbait,1
personel girl grup beber 5 pengalaman terburuk idol pop,clickbait,1
mantan pacar justin bieber hadiri pernikahannya hailey baldwin ,clickbait,1
mantap doa rezky aditya citra kirana sebar undangan waktu ,clickbait,1
sifat asli cha eunwoo lokasi syuting dibongkar aktor rookie historian goo hae ryung,clickbait,1
asisten nia ramadhani bela bongkar raffi nagita akur,clickbait,1
jerinx sid digoda ketiga nora alexandra marah,clickbait,1
bahagia iis dahlia terima pengganti uang hilang london,clickbait,1
 tina toon pamer kursi gedung dpr papan nama tampilkan identitas ganda disorot,clickbait,1
beda tinggi rowoon sf9 kim hye yoon jumpa pers extraordinary you sorotan,clickbait,1
liriknya bikin heboh zico rilis mv keren extreme,clickbait,1
chanyeol exo sasaran hujatan gara gara foto lawas lee jong hyun wamil,clickbait,1
debut superm kejutkan fans umumkan tur konser amerika utara,clickbait,1
hyuna diduga tinggal serumah pacar netizen sindir edawn,clickbait,1
laudya cynthia bella diterpa isu keretakan rumah tangga mantan istri emran buka suara,clickbait,1
lisa blackpink umbar pinggang semut berangkat thailand netizen,clickbait,1
jelang sambut ulang tahun gtv siapkan big movies spesial amazing 17 ,non-clickbait,0
kemesraan raffi 5 tahun diduga bohongan isu nagita selingkuh pengusaha terkuak,clickbait,1
netizen kritik jimin bts nyanyikan chorus lagu fake love tampil live,clickbait,1
gaya jennie blackpink model asli chanel diadu keren ,clickbait,1
asosiasi pengusaha upah buruh indonesia tinggi asean produktivitas rendah,non-clickbait,0
stray kids pamerkan bocoran lirik keren tracklist lagu comeback double knot ,clickbait,1
beredar video bebby fey keenakan dilecehkan bikin atta halilintar ramai dibela,clickbait,1
andhika pratama tunjukkan sosok bayangan hitam bikin ussy menjerit ketakutan,clickbait,1
jessica iskandar blak blakan ngaku menikah ludwig kepepet,clickbait,1
chen exo member nct 127 curi perhatiannya,clickbait,1
tina dutta uttaran depresi korban kdrt akui diam diam nangis lokasi syuting,clickbait,1
anang hermansyah bangga krisdayanti anggota dpr pesan,clickbait,1
pangeran harry tuntut media inggris gara gara takut meghan markle bernasib putri diana,clickbait,1
lecehkan pancasila medsos pemuda ditangkap tim siber kalbar,clickbait,1
hotman paris melamun kawin cerai lupa anak sengaja sindir farhat abbas ,clickbait,1
batal buka baju tunangan cantik lucinta luna ketahuan pakai bra ,clickbait,1
video megawati salami surya paloh ahy viral penjelasan pdip,clickbait,1
tertib kapolda metro jaya apresiasi demo buruh,non-clickbait,0
ririn ekawati alasan suka liburan ajak anak anak,clickbait,1
superm bahas alasan sm pilih 7 member persiapan preskon jelang debut,clickbait,1
cerita menyentuh rm bts hadiah sang mengubah hidupnya,clickbait,1
jakarta tuan rumah formula 2020 anies renovasi aspal jalan,non-clickbait,0
pakar analisis mengejutkan ekspresi bebby fey ibunda serangan jantung,clickbait,1
aksi heroik gigi hadid cegah penyusup paris fashion week viral,clickbait,1
rusuh wamena tragis kisah haru selamat sembunyi kandang,clickbait,1
desainer kritik busana mulan jameela pelantikan dpr buruk dibanding artis,clickbait,1
disindir dewi sanca irma darmawangsa ngamuk balasan pedas,clickbait,1
99 nama cinta film religi mengambil latar kehidupan pesantren,non-clickbait,0
bodi berotot aktris lee si young bikin molongo lemaknya segini,clickbait,1
viral ayah marahi anaknya demo tuai pro kontra,clickbait,1
viral anggota dpr dapil jatim bawa 3 istri pelantikan,clickbait,1
 8 tahun menikah kemesraan irwansyah zaskia sungkar ambil foto ala prewedding bikin baper,clickbait,1
inul daratista dipuji istri salehah ikatkan tali sepatu suami,clickbait,1
belia wajah ganteng limbad foto lawas sukses curi perhatian netter,clickbait,1
surya paloh tanggapi santai megawati melengos menyalaminya,clickbait,1
nikita mirzani 2 perempuan senang hotman paris show dihentikan,clickbait,1
viral pemuda ditangkap bawa bendera demo polisi alasannya,clickbait,1
super junior pamerkan musik unik konsep keren teaser mv comeback think,clickbait,1
istana tni polri jaga keamaan wamena kerusuhan,non-clickbait,0
dibongkar uya kuya isi atm barbie kumalasari sukses bikin netter syok,clickbait,1
menkes penyebab bpjs defisit peserta jaga kesehatan,non-clickbait,0
korea drama awards 2019 sederhana menyentuh pidato kemenangan ong sung woo,clickbait,1
artikel bts singgung kematian tragis jonghyun shinee picu kemarahan fans pop,clickbait,1
nagita latihan nyanyi jelang tampil konser rossa isyaratkan perselingkuhan raffi ,clickbait,1
akun pendukung rosa meldianti miss earth 2020 sehari hilang instagram ,clickbait,1
stefan william pamer momen celine lahiran nama jenis kelamin anak dirahasiakan bikin kepo,clickbait,1
txt rilis konsep trailer comeback the dream chapter magic fans puji habis habisan,clickbait,1
jembatan ambrol taiwan tewaskan 2 wni,non-clickbait,0
inisiatif pakai narkoba jefri nichol akui rajin hisap ganja tidur,clickbait,1
kepribadian febby rastanty tuai decak kagum mobilnya diacak acak verrell bramasta ,clickbait,1
ojek online tolak gabung demo buruh alasan,clickbait,1
istana tuntutan mahasiswa palu pencopotan wiranto tito,non-clickbait,0
jessica iskandar pakai mahkota bak ratu sengaja tulis amerika 8 jam sindir barbie kumalasari ,clickbait,1
agensi produce 48 diinvestigasi manipulasi voting member izone perbincangan,clickbait,1
ayu dewi bagikan momen haru lahirkan anak ketiga nama sang putra terungkap,clickbait,1
ariana grande mendominasi daftar lengkap nominasi mtv ema 2019,clickbait,1
umji friend posting foto cantik netizen oplas berhasil sindir jooe momoland,clickbait,1
asisten nia ramadhani bongkar raffi ahmad nagita slavina akur dituding pansos,clickbait,1
kocaknya kim so hyun pegang intim jang yoon the tale of nokdu,clickbait,1
korea drama awards 2019 tampil necis ong sung woo raih piala best new actor,clickbait,1
reaksi baekhyun wajah kocaknya dibandingkan kamera ponsel,clickbait,1
nagita slavina ketakutan sepeda bikin fans gemas,clickbait,1
putra nunung ibunya semangat olahraga sepatu jebol,clickbait,1
7 aplikasi parenting bermanfaat mengawasi tumbuh kembang anak download ,clickbait,1
kulit belang dandanan aneh aishwarya rai catwalk paris fashion week banjir komentar negatif,clickbait,1
intip unik cinta laura rayakan batik nasional aksi basah basahan curi perhatian,clickbait,1
analisis pakar gestur megawati melengos hadapan surya paloh,clickbait,1
putri sulung muzdalifah terang terangan fadel islami alay,clickbait,1
siswi smp manado meninggal dunia dihukum guru lari keliling sekolah,non-clickbait,0
film raih rating sempurna 100 rotten tomatoes kalahkan avengers endgame,clickbait,1
bertahun tahun sembunyikan anak nadya hutagalung ekspos buah hatinya media sosial,clickbait,1
exo ajak fans nonton konser jakarta video greeting ucapan terima kasih bikin salah fokus ,clickbait,1
puan maharani ketua dpr alasan pdip,clickbait,1
sang andhika pratama suka cewek tua smp alasan nikahi ussy terkuak ,clickbait,1
trailer the kings man tampilkan aksi menegangkan pionir agen intelijen inggris,clickbait,1
hamil 39 minggu ayu dewi kuat pakai sepatu hak tinggi,clickbait,1
kerusuhan wamena makan korban gubernur papua maaf,non-clickbait,0
wajib ditayangkan adegan film g30spki diduga akurat,clickbait,1
demo 30 september digelar tni polri terjunkan 20 ribu aparat,non-clickbait,0
gading marten tulis komentar postingan raditya dika netter curhat bang ,clickbait,1
hubungannya kerap kandas agnes monica blak blakan curhat kawin cerai,clickbait,1
ku hye sun rilis lagu berjudul mengerikan netter khawatir,clickbait,1
betrand peto diramal nyai ratu kidul menantu ruben onsu,clickbait,1
celine evangelista bumil cantik pose super seksi bikin kagum dijuluki hot mom,clickbait,1
verrell bramasta tuai komentar heran posting foto tidur mangap pesawat,clickbait,1
cuek isu cerai barbie kumalasari bagikan video asyik dugem,clickbait,1
kecewa jokowi mahasiswa demo kawal sidang paripurna,non-clickbait,0
capek bohong lucinta luna tampil awut awutan nangis jati,clickbait,1
rezky aditya pertemuan keluarga citra kirana tanda cinta bikin baper,clickbait,1
dianggap kalah populer sunmi jebolan wonder girls hatfelt,clickbait,1
 7 tips bantu menentukan ukuran sepatu belanja online dijamin akurat ,clickbait,1
bukti galih ginanjar ceraikan barbie kumalasari ,clickbait,1
outfit sederhana nagita slavina rp2 miliar dikalahkan barbie kumalasari,clickbait,1
twice buktikan eksistensi girl grup nomor feel special raih prestasi,clickbait,1
postingan ku hye sun bikin netizen ngeri ketakutan,clickbait,1
billboard prediksi bts 6 nominasi grammy awards 2020,clickbait,1
laudya cynthia bella ketahuan pakai cincin kawin nangis isu pernikahan retak menguat,clickbait,1
momen lucu suho exo pergoki chen pakai barang barangnya bandara,clickbait,1
nikita mirzani super keren kendarai moge netter juluki wanita tangguh perkasa,clickbait,1
dilaporkan atta halilintar bebby fey sindir sifat jujur vs munafik,clickbait,1
rumah opick kebakaran ditinggal kota kerugian capai ratusan juta,clickbait,1
opick kondisi rambut nabi muhammad saw rumahnya terbakar,clickbait,1
bantah hambur hamburkan uang alasan uya kuya suka beli barang branded,clickbait,1
uya kuya ngamuk putranya bakar sepatu rp200 juta pesan,clickbait,1
kakak istri opick dahsyatnya api kebakaran rumah,clickbait,1
aura jennifer dunn cantik perut buncit bukti hamil anak faisal harris ,clickbait,1
awkarin super cantik pakai busana adat aceh netter syok nikah,clickbait,1
song joong ki jang gun pengakuan mengejutkan karakternya arthdal chronicles,clickbait,1
objek fantasi pria seksi anya geraldine tergantung otak,clickbait,1
iis dahlia dipermainkan kehilangan uang ratusan juta london,clickbait,1
deddy corbuzier pamer foto gagah berotot ramai disangka patung manekin,clickbait,1
shandy aulia pamer hasil usg hidung mancung sang jabang bayi sorotan,clickbait,1
putrinya ditangkap polisi aktivis sri bintang diambil jatuhkan jokowi,clickbait,1
anak sandra dewi imut pose tinju bikin bingung,clickbait,1
gandhi fernando buka suara dituding simpanan om om,clickbait,1
ramalan nyai kidul laudya cynthia bella borok engku emran terbongkar,clickbait,1
donghae sindir acara skf delay kyuhyun pamer rambut goda fans,clickbait,1
soimah rayakan ultah 39 kejutan pot bunga kado anak curi perhatian,clickbait,1
syahrini ngakak pakai hoodie ratusan juta dihina jelek gara gara foto lawas,clickbait,1
jill gladys resmi menikahi pengusaha souvenir unik sorotan,clickbait,1
teman hidup prilly latuconsina peluk cium cowok ranjang,clickbait,1
istri sunu eks matta band unggah foto netter kepo status umi pipik,clickbait,1
mulan jameela kikuk ketahuan bohong ngeles dpr,clickbait,1
iis dahlia kehilangan uang ratusan juta hamish daud bagikan foto ngemong zalina topik pagi,clickbait,1
baju sulli tersingkap ekspos tubuh pakai bra siaran live,clickbait,1
ayu ting ting kepergok goda ivan gunawan kode buka hati dilamar ,clickbait,1
agnes monica alasan pilih french montana rekan duet single diamonds,clickbait,1
penggemar heboh donghae bocorkan super junior gelar super show 8 jakarta,clickbait,1
lee hi terharu kejutan fans indonesia tampil super pop festival 2019,clickbait,1
vanessa angel sedih diejek driver ojol jas ujan cebanan imej 80 juta dibahas,clickbait,1
permintaan bocah obesitas karawang berat 110 kg meninggal,clickbait,1
tagar gejayanmemanggil2 bergema 9 tuntutan massa,clickbait,1
janda puber tamara bleszynski sadis ,clickbait,1
beredar video dragon big bang clubbing merokok mabuk mabukan,clickbait,1
suami maia estianty pakai serban umrah dipuji raja minyak arab,clickbait,1
rina nose tanggapan pedas netizen doyan nyinyir,clickbait,1
dosen ipb tertangkap molotov kunci institut pembuat bom ramaikan twitter,clickbait,1
tni au evakuasi 2957 penduduk wamena jayapura pasca kerusuhan,non-clickbait,0
atta halilintar umbar foto tidur hotel sindir bebby fey dicibir cari pembenaran,clickbait,1
waktu vanessa angel penjara bibi dekati lucinta luna ,clickbait,1
disindir hotman paris farhat abbas balas foto bareng jokowi tuai cibiran,clickbait,1
sahila hisyam gandeng pria tampan batal dilamar vicky prasetyo netter bersyukur,clickbait,1
lee jun ki pamer topengnya moon lovers fans baper season 2,clickbait,1
chika jessica halu lee min ho posesif bikin sederet artis sebal,clickbait,1
coba angkat isu papua benny wenda diusir sidang pbb,clickbait,1
laudya cynthia bella mewek cincin kawin cerai reaksi menohok tampar pengghibah,clickbait,1
pesta salju buatan gangnam ulang tahun jimin bts tuai pro kontra,clickbait,1
cegah demo 30 september kpai ortu jemput anak sekolah,non-clickbait,0
viral paus fransiskus posting bocah pakai blangkon surjan lurik akun instagramnya,clickbait,1
sehun exo buka bukaan kondisi kesehatan memburuk diinfus,clickbait,1
teuku wisnu terharu anak stm bentrok berhenti azan magrib bagikan video menyentuh,clickbait,1
day6 dilaporkan comeback oktober petunjuk misterius,clickbait,1
 jurnalis indonesia tertembak demo hong kong kjri investigasi,non-clickbait,0
staf yg bocorkan kursi fanmeeting blackpink kosong melompong bikin netizen prihatin,clickbait,1
luna maya sang calon mertua cemburu disuapi faisal nasimuddin fans girang,clickbait,1
atta halilintar ajukan laporan bebby fey ,clickbait,1
menurun rating rindu cinta episode menakjubkan,clickbait,1
chaeyoung twice tato tubuhnya kecanduan ,clickbait,1
10000 wamena mendaftar dievakuasi kerusuhan,non-clickbait,0
vanessa angel asyik makan es krim pantai pakai bra bikin geger,clickbait,1
gandhi fernando ejek artis skuter bela barbie kumalasari ikutan nyindir ,clickbait,1
wajah ganteng cha eunwoo hapus make up bikin netizen heran  ,clickbait,1
atta halilintar jenguk ibunda bebby fey jatuh sakit,clickbait,1
bak film hollywood superm bikin fans tercengang tampil garang teaser mv debut jopping,clickbait,1
meriahkan super pop festival kocaknya kevin the boyz sapa fans pakai seyeng,clickbait,1
tiffany young tampil memukau super pop festival tulis ungkapan haru fans indonesia,clickbait,1
sonny septian prihatin artis bikin sensasi tempuh jalan pintas terkenal,clickbait,1
ditangkap gegara narkoba putri sri bintang tegaskan terkait politik,clickbait,1
atta halilintar tuai beragam reaksi unggah sindiran sonny septian artis sensasi,clickbait,1
raline shah pamer foto blur tersenyum lebar disuruh mundur gara gara cantiknya kelewatan,clickbait,1
lee hongki ft island disambangi kim soo hyun park shin hye wamil,clickbait,1
massa gejayanmemanggil2 berkumpul singgung rezim pinokio,clickbait,1
usung 9 tuntutan arb klaim aksi gejayanmemanggil2 masif,clickbait,1
falcon pictures disomasi wartawan senior pelanggaran hak cipta film warkop dki reborn,non-clickbait,0
berprofesi dokter bedah tompi akui sedot lemak perutnya,clickbait,1
jessica iskandar dikritik sopan sibuk wawancarai ariel tatum,clickbait,1
